seed,scene_id,regime,axis_label,sampler_label,candidate_index,candidate_mode,proxy_score,repair_score,consensus_score,volume_plausibility,surface_penalty,true_iou,n
1729,172900000,candidate_count,xy,base,77,drift,0.4471471418097798,0.31680042433831324,0.09281961471103327,0.6593038515506902,0.9387755102040817,0.09407665505226481,256
1729,172900000,candidate_count,xy,base,78,faithful,0.7539142728616413,0.5707999881478787,0.49443207126948774,0.44803079538882296,0.8211143695014663,0.5033407572383074,256
1729,172900000,candidate_count,xy,base,79,view_impostor,1.0,0.6607671819956491,0.4090909090909091,0.4105119842777439,1.0,0.4041916167664671,256
1729,172900000,candidate_count,xy,base,80,view_impostor,1.0,0.6576582825812428,0.403030303030303,0.40381863983209554,1.0,0.39820359281437123,256
1729,172900000,candidate_count,xy,base,81,view_impostor,1.0,0.6631697400062639,0.40963855421686746,0.42076059258049897,1.0,0.40476190476190477,256
1729,172900000,candidate_count,xy,base,82,view_impostor,1.0,0.752413472432331,0.5261627906976745,0.6722180931019112,0.9794871794871794,0.5289017341040463,256
1729,172900000,candidate_count,xy,base,83,faithful,0.788579110947532,0.6211532741999858,0.5914489311163895,0.45172861861841396,0.7941176470588235,0.6009501187648456,256
1729,172900000,candidate_count,xy,base,84,view_impostor,1.0,0.6611788780218868,0.4078549848942598,0.4139001459110762,1.0,0.40298507462686567,256
1729,172900000,candidate_count,xy,base,85,view_impostor,1.0,0.6607671819956491,0.4090909090909091,0.4105119842777439,1.0,0.4041916167664671,256
1729,172900000,candidate_count,xy,base,86,drift,0.6138949626267067,0.5115914281092873,0.3931818181818182,0.7216934189223891,0.911660777385159,0.3927765237020316,256
1729,172900000,candidate_count,xy,base,87,faithful,0.6668624401913875,0.5431391480256805,0.5566037735849056,0.4904277075678772,0.8484848484848485,0.5514018691588785,256
1729,172900000,candidate_count,xy,base,88,faithful,0.6250086393680919,0.46787634062637495,0.38095238095238093,0.4630062179301858,0.827893175074184,0.37782340862423,256
1729,172900000,candidate_count,xy,base,89,view_impostor,1.0,0.7222378347455446,0.4954954954954955,0.5384275043716404,0.9166666666666666,0.4896142433234421,256
1729,172900000,candidate_count,xy,base,90,view_impostor,1.0,0.6711196082052497,0.4246987951807229,0.43841333412024813,1.0,0.41964285714285715,256
1729,172900000,candidate_count,xy,base,91,drift,0.6842246988339883,0.5336306263635189,0.3574561403508772,0.6869645229462863,0.9238754325259516,0.35434782608695653,256
1729,172900000,candidate_count,xy,base,92,view_impostor,1.0,0.6607671819956491,0.4090909090909091,0.4105119842777439,1.0,0.4041916167664671,256
1729,172900000,candidate_count,xy,base,93,faithful,0.582367710455256,0.44704364332748314,0.37160751565762007,0.5026714462848464,0.8470948012232415,0.36853002070393376,256
1729,172900000,candidate_count,xy,base,94,faithful,0.9324236465567735,0.7942978717993991,0.8666666666666667,0.5593592535334648,0.8630573248407644,0.8728323699421965,256
1729,172900000,candidate_count,xy,base,95,drift,0.282832904629996,0.2269291292355861,0.06944444444444445,0.7041148878155421,0.9230769230769231,0.06896551724137931,256
1729,172900000,candidate_count,xy,base,96,faithful,0.5849553259807343,0.38550763254536463,0.41102756892230574,0.010643304559975256,0.5590452261306532,0.41604010025062654,256
1729,172900000,candidate_count,xy,base,97,faithful,0.7910675312683623,0.628697490549876,0.6120481927710844,0.4554569618407779,0.7964601769911505,0.6062052505966588,256
1729,172900000,candidate_count,xy,base,98,drift,0.4230884228114145,0.3022146640833735,0.11052631578947368,0.6122911175764677,0.8976897689768977,0.10975609756097561,256
1729,172900000,candidate_count,xy,base,99,faithful,0.809519491963616,0.6340792259659498,0.594272076372315,0.4592160769527473,0.8076923076923077,0.60381861575179,256
1729,172900000,candidate_count,xy,base,100,faithful,0.9175821424597435,0.778723706092565,0.9169054441260746,0.4554569618407779,0.8436578171091446,0.9283667621776505,256
1729,172900000,candidate_count,xy,base,101,faithful,0.7700564760317081,0.6016071241728207,0.4769585253456221,0.5733238979519998,0.8327974276527331,0.4726027397260274,256
1729,172900000,candidate_count,xy,base,102,faithful,0.7910869167300274,0.6071380623194929,0.5228310502283106,0.4630062179301858,0.7893175074183977,0.5180995475113123,256
1729,172900000,candidate_count,xy,base,103,faithful,0.613257018951874,0.48044344915849735,0.4199134199134199,0.5068202462558642,0.8343558282208589,0.41935483870967744,256
1729,172900000,candidate_count,xy,base,104,view_impostor,1.0,0.7060400717612031,0.4909090909090909,0.5125176203409447,0.9938271604938271,0.48502994011976047,256
1729,172900000,candidate_count,xy,base,105,view_impostor,1.0,0.6670586077751471,0.4212121212121212,0.42423334112670186,1.0,0.4161676646706587,256
1729,172900000,candidate_count,xy,base,106,faithful,0.5447863854015773,0.4021829217550618,0.29354207436399216,0.48641309592997367,0.8338368580060423,0.2912621359223301,256
1729,172900000,candidate_count,xy,base,107,faithful,0.7745482658258549,0.5860299628053777,0.4966292134831461,0.4668276408451474,0.8333333333333334,0.5056179775280899,256
1729,172900000,candidate_count,xy,base,108,view_impostor,1.0,0.7408336216162252,0.5225225225225225,0.5797688668392531,0.8983050847457628,0.516320474777448,256
1729,172900000,candidate_count,xy,base,109,view_impostor,1.0,0.6592097063812302,0.40606060606060607,0.40715155793121205,1.0,0.40119760479041916,256
1729,172900000,candidate_count,xy,base,110,view_impostor,1.0,0.662330759373164,0.4121212121212121,0.4139001459110762,1.0,0.40718562874251496,256
1729,172900000,candidate_count,xy,base,111,faithful,0.9001085148215365,0.7650320383378759,0.9093484419263456,0.43711795751740706,0.8226744186046512,0.9206798866855525,256
1729,172900000,candidate_count,xy,base,112,drift,0.26373883371067874,0.21328740147976522,0.03209459459459459,0.7336555775761195,0.9145907473309609,0.031879194630872486,256
1729,172900000,candidate_count,xy,base,113,faithful,0.562398496992406,0.36049209516592484,0.36938031591737547,0.01055617911071358,0.5646173149309912,0.37424058323207776,256
1729,172900000,candidate_count,xy,base,114,faithful,0.7960024384723774,0.6122068384271135,0.5218390804597701,0.4824313476608286,0.8042168674698795,0.5170842824601367,256
1729,172900000,candidate_count,xy,base,115,drift,0.40384664422684613,0.3094432460329351,0.11454545454545455,0.7216934189223891,0.9540636042402827,0.11573236889692586,256
1729,172900000,candidate_count,xy,base,116,faithful,0.9098405736563631,0.7768276757437826,0.9140401146131805,0.4592160769527473,0.8224852071005917,0.9255014326647565,256
1729,172900000,candidate_count,xy,base,117,faithful,0.5872584852654512,0.3878490740961183,0.41228070175438597,0.01055617911071358,0.5533249686323714,0.41729323308270677,256
1729,172900000,candidate_count,xy,base,118,view_impostor,1.0,0.6576582825812428,0.403030303030303,0.40381863983209554,1.0,0.39820359281437123,256
1729,172900000,candidate_count,xy,base,119,view_impostor,1.0,0.6592097063812302,0.40606060606060607,0.40715155793121205,1.0,0.40119760479041916,256
1729,172900000,candidate_count,xy,base,120,drift,0.6260695060070587,0.5142834916812297,0.38461538461538464,0.7276499172626832,0.9397163120567376,0.3811659192825112,256
1729,172900000,candidate_count,xy,base,121,faithful,0.6513923982581582,0.5392107071010753,0.5626477541371159,0.48641309592997367,0.8126888217522659,0.5573770491803278,256
1729,172900000,candidate_count,xy,base,122,view_impostor,1.0,0.6643195962287369,0.41389728096676737,0.42076059258049897,1.0,0.408955223880597,256
1729,172900000,candidate_count,xy,base,123,faithful,0.6666796338672769,0.5376492746388422,0.558891454965358,0.43353973627846304,0.7942028985507247,0.5537757437070938,256
1729,172900000,candidate_count,xy,base,124,drift,0.45177156876818875,0.3669387398702798,0.22023809523809523,0.7099263017077626,0.9228070175438596,0.21850393700787402,256
1729,172900000,candidate_count,xy,base,125,view_impostor,1.0,0.7337471018764536,0.5105105105105106,0.561016885934854,0.8959537572254336,0.5044510385756676,256
1729,172900000,candidate_count,xy,base,126,drift,0.386986996801492,0.32179754870621136,0.09426987060998152,0.8576641755746454,0.9732824427480916,0.09357798165137615,256
1729,172900000,candidate_count,xy,base,127,faithful,0.5977947794779478,0.45714741667288095,0.3775933609958506,0.47456536736075644,0.7994011976047904,0.37448559670781895,256
1729,172900000,candidate_count,xy,base,128,view_impostor,1.0,0.6561128610558987,0.4,0.40051300479953994,1.0,0.39520958083832336,256
1729,172900000,candidate_count,xy,base,129,faithful,0.9206162870177558,0.7886472246051489,0.8645533141210374,0.5457347506901069,0.8233438485804416,0.8760806916426513,256
1729,172900000,candidate_count,xy,base,130,faithful,0.9221421767087401,0.7853827238573567,0.9140401146131805,0.4592160769527473,0.8106508875739645,0.92,256
1729,172900000,candidate_count,xy,base,131,view_impostor,1.0,0.7228890197146147,0.513595166163142,0.5518695786668488,0.9766081871345029,0.5119760479041916,256
1729,172900000,candidate_count,xy,base,132,faithful,0.5951019827499637,0.47372682106405606,0.4326086956521739,0.494475453812431,0.8085106382978723,0.42887931034482757,256
1729,172900000,candidate_count,xy,base,133,view_impostor,1.0,0.7313008679620759,0.5075075075075075,0.5564244355398632,0.9011627906976745,0.5014836795252225,256
1729,172900000,candidate_count,xy,base,134,drift,0.6513253241800152,0.4903499603759447,0.18503937007874016,0.7899868773568699,0.9264705882352942,0.18359375,256
1729,172900000,candidate_count,xy,base,135,drift,0.382556002439547,0.29717497590508235,0.16326530612244897,0.6432449642732462,0.9191919191919192,0.16206261510128914,256
1729,172900000,candidate_count,xy,base,136,faithful,0.7859766677481697,0.599393223604546,0.5136363636363637,0.4668276408451474,0.8154761904761905,0.509009009009009,256
1729,172900000,candidate_count,xy,base,137,faithful,0.9259687238291567,0.7870712127178509,0.9283667621776505,0.44072571161381124,0.8134110787172012,0.9398280802292264,256
1729,172900000,candidate_count,xy,base,138,view_impostor,1.0,0.6561128610558987,0.4,0.40051300479953994,1.0,0.39520958083832336,256
1729,172900000,candidate_count,xy,base,139,view_impostor,1.0,0.7029203546097722,0.4744744744744745,0.5083221820092583,0.9751552795031055,0.4688427299703264,256
1729,172900000,candidate_count,xy,base,140,drift,0.27238841289269683,0.20783128740831164,0.03691275167785235,0.692634386261488,0.9375,0.03666666666666667,256
1729,172900000,candidate_count,xy,base,141,faithful,0.9521597335461263,0.8088502984339392,0.9130434782608695,0.4904277075678772,0.8151515151515152,0.9135446685878963,256
1729,172900000,candidate_count,xy,base,142,faithful,0.8052180451127819,0.633668196512945,0.5823389021479713,0.4784821937428873,0.7987987987987988,0.5918854415274463,256
1729,172900000,candidate_count,xy,base,143,view_impostor,1.0,0.6561128610558987,0.4,0.40051300479953994,1.0,0.39520958083832336,256
1729,172900000,candidate_count,xy,base,144,faithful,0.5927475832438238,0.45172222570715914,0.37344398340248963,0.4824313476608286,0.8253012048192772,0.37037037037037035,256
1729,172900000,candidate_count,xy,base,145,faithful,0.9464271024353459,0.8056448330236248,0.9239766081871345,0.49855660814018954,0.8536585365853658,0.935672514619883,256
1729,172900000,candidate_count,xy,base,146,faithful,0.5941341448860246,0.452998224413413,0.3770833333333333,0.48641309592997367,0.8368580060422961,0.3739669421487603,256
1729,172900000,candidate_count,xy,base,147,faithful,0.6379834529505581,0.5243293799279546,0.544392523364486,0.48641309592997367,0.8308157099697885,0.5393518518518519,256
1729,172900000,candidate_count,xy,base,148,faithful,0.5868157894736842,0.44826863544261353,0.3817427385892116,0.4668276408451474,0.8154761904761905,0.3786008230452675,256
1729,172900000,candidate_count,xy,base,149,faithful,0.7908217513480671,0.6212808908844729,0.5995203836930456,0.4630062179301858,0.8427299703264095,0.5938242280285035,256
1729,172900000,candidate_count,xy,base,150,view_impostor,1.0,0.7454097581810755,0.5267857142857143,0.6090785793412737,0.9234972677595629,0.5250737463126843,256
1729,172900000,candidate_count,xy,base,151,faithful,0.7591677845287882,0.5980057262409522,0.48148148148148145,0.5780558280999859,0.8290322580645161,0.48729792147806006,256
1729,172900000,candidate_count,xy,base,152,drift,0.2537835913312694,0.19716679435054957,0.026578073089700997,0.692634386261488,0.9131944444444444,0.026402640264026403,256
1729,172900000,candidate_count,xy,base,153,view_impostor,1.0,0.6748048185036365,0.4294294294294294,0.449358511625866,1.0,0.42857142857142855,256
1729,172900000,candidate_count,xy,base,154,faithful,0.5486119888056333,0.39591854678915805,0.28378378378378377,0.4706806038831775,0.8537313432835821,0.28901734104046245,256
1729,172900000,candidate_count,xy,base,155,faithful,0.8250644468313642,0.6484444290922229,0.6086956521739131,0.4668276408451474,0.8095238095238095,0.6028708133971292,256
1729,172900000,candidate_count,xy,base,156,faithful,0.5780237778777826,0.45292984520256174,0.40976645435244163,0.47456536736075644,0.811377245508982,0.4092827004219409,256
1729,172900000,candidate_count,xy,base,157,view_impostor,1.0,0.6561128610558987,0.4,0.40051300479953994,1.0,0.39520958083832336,256
1729,172900000,candidate_count,xy,base,158,faithful,0.662326352772577,0.5531744731154974,0.5143540669856459,0.6122911175764677,0.8712871287128713,0.509478672985782,256
1729,172900000,candidate_count,xy,base,159,view_impostor,1.0,0.6592097063812302,0.40606060606060607,0.40715155793121205,1.0,0.40119760479041916,256
1729,172900000,candidate_count,xy,base,160,faithful,0.9262231110677527,0.7963111440771534,0.8289855072463768,0.6224399194065524,0.8471760797342193,0.8352601156069365,256
1729,172900000,candidate_count,xy,base,161,view_impostor,1.0,0.6636016053181446,0.4084084084084084,0.42423334112670186,1.0,0.4035608308605341,256
1729,172900000,candidate_count,xy,base,162,faithful,0.6420988418250595,0.5281013093895303,0.5508274231678487,0.5068202462558642,0.8711656441717791,0.5456674473067916,256
1729,172900000,candidate_count,xy,base,163,faithful,0.6861950007399003,0.5701491288542433,0.53125,0.592487240546433,0.8469055374592834,0.5261904761904762,256
1729,172900000,candidate_count,xy,base,164,faithful,0.6371813451024306,0.516494841897736,0.5414746543778802,0.4554569618407779,0.8289085545722714,0.5506912442396313,256
1729,172900000,candidate_count,xy,base,165,drift,0.5684362880886427,0.4342058077958108,0.19765166340508805,0.7276499172626832,0.9078014184397163,0.19611650485436893,256
1729,172900000,candidate_count,xy,base,166,faithful,0.6614167995746942,0.5453343970234046,0.5495283018867925,0.5026714462848464,0.8103975535168195,0.5589622641509434,256
1729,172900000,candidate_count,xy,base,167,faithful,0.6551602613572053,0.5328292128872252,0.5534883720930233,0.4592160769527473,0.8136094674556213,0.5627906976744186,256
1729,172900000,candidate_count,xy,base,168,faithful,0.9473350449293966,0.802149310751165,0.9279538904899135,0.4554569618407779,0.8171091445427728,0.9394812680115274,256
1729,172900000,candidate_count,xy,base,169,view_impostor,1.0,0.7555282445610371,0.5552238805970149,0.6504759445209428,0.9790575916230366,0.5578635014836796,256
1729,172900000,candidate_count,xy,base,170,view_impostor,1.0,0.7454097581810755,0.5267857142857143,0.6090785793412737,0.9234972677595629,0.5250737463126843,256
1729,172900000,candidate_count,xy,base,171,view_impostor,1.0,0.6580627687267396,0.40181268882175225,0.40715155793121205,1.0,0.3970149253731343,256
1729,172900000,candidate_count,xy,base,172,faithful,0.9294386945929596,0.7912112399069761,0.9337175792507204,0.44803079538882296,0.8211143695014663,0.9452449567723343,256
1729,172900000,candidate_count,xy,base,173,faithful,0.6520176402544824,0.524449247567145,0.5462962962962963,0.4592160769527473,0.8520710059171598,0.5555555555555556,256
1729,172900000,candidate_count,xy,base,174,view_impostor,1.0,0.6654764212768007,0.41818181818181815,0.42076059258049897,1.0,0.41317365269461076,256
1729,172900000,candidate_count,xy,base,175,faithful,0.6474510451954061,0.5113859764518355,0.37554585152838427,0.6275772287538012,0.8633333333333333,0.3722943722943723,256
1729,172900000,candidate_count,xy,base,176,faithful,0.5801401317073671,0.45047664472613186,0.4067796610169492,0.47456536736075644,0.8353293413173652,0.4063157894736842,256
1729,172900000,candidate_count,xy,base,177,view_impostor,1.0,0.6607671819956491,0.4090909090909091,0.4105119842777439,1.0,0.4041916167664671,256
1729,172900000,candidate_count,xy,base,178,faithful,0.7782480677217518,0.612894777508113,0.5928571428571429,0.4554569618407779,0.8230088495575221,0.5872641509433962,256
